Date,Open,High,Low,Close,Adj Close,Volume
2017-08-11,0.253044,0.312205,0.240911,0.290580,0.290580,17932147
2017-08-12,0.291220,0.292731,0.252234,0.265661,0.265661,7647830
2017-08-13,0.266052,0.271648,0.237291,0.268966,0.268966,5641742
2017-08-14,0.268515,0.278064,0.234626,0.250998,0.250998,6102371
2017-08-15,0.251528,0.251705,0.222484,0.247767,0.247767,4146752
2017-08-16,0.249568,0.276165,0.239128,0.276165,0.276165,4942800
2017-08-17,0.277723,0.373228,0.266490,0.320273,0.320273,31884091
2017-08-18,0.318108,0.318033,0.249723,0.270424,0.270424,7871466
2017-08-19,0.268237,0.282079,0.236557,0.267406,0.267406,4592353
2017-08-20,0.265916,0.266508,0.247935,0.259436,0.259436,3529806
2017-08-21,0.259761,0.260598,0.240584,0.244975,0.244975,3617969
2017-08-22,0.245369,0.248859,0.216272,0.238655,0.238655,3056673
2017-08-23,0.238001,0.259707,0.234563,0.248774,0.248774,3332580
2017-08-24,0.244882,0.259990,0.241869,0.256656,0.256656,2700111
2017-08-25,0.257466,0.285371,0.253177,0.254848,0.254848,3181181
2017-08-26,0.255923,0.260482,0.245430,0.254114,0.254114,2927722
2017-08-27,0.254036,0.264116,0.252537,0.261989,0.261989,2581581
2017-08-28,0.261985,0.295223,0.255322,0.284851,0.284851,4729598
2017-08-29,0.285429,0.308042,0.278986,0.308819,0.308819,6325541
2017-08-30,0.308714,0.317050,0.278954,0.299917,0.299917,4331721
2017-08-31,0.300117,0.356593,0.297516,0.338938,0.338938,8363429
2017-09-01,0.339591,0.384367,0.329165,0.361987,0.361987,11189582
2017-09-02,0.361779,0.361923,0.290801,0.302872,0.302872,5671943
2017-09-03,0.300329,0.336963,0.279167,0.298585,0.298585,4556939
2017-09-04,0.299521,0.299473,0.209217,0.250083,0.250083,6951355
2017-09-05,0.251005,0.279029,0.209879,0.270259,0.270259,4173745
2017-09-06,0.269452,0.286268,0.262330,0.275712,0.275712,3971383
2017-09-07,0.274167,0.302421,0.263928,0.300138,0.300138,3896536
2017-09-08,0.301499,0.302500,0.238883,0.262192,0.262192,5312258
2017-09-09,0.262797,0.273878,0.251826,0.266266,0.266266,2047608
2017-09-10,0.266548,0.266620,0.234170,0.243050,0.243050,2685042
2017-09-11,0.244536,0.258193,0.235884,0.257869,0.257869,2406937
2017-09-12,0.258345,0.279248,0.245259,0.257893,0.257893,3907208
2017-09-13,0.257761,0.258144,0.217887,0.234794,0.234794,2655641
2017-09-14,0.235712,0.239659,0.182482,0.186218,0.186218,3222294
2017-09-15,0.188084,0.237510,0.166961,0.230498,0.230498,3863461
2017-09-16,0.228922,0.285443,0.217611,0.269054,0.269054,6738850
2017-09-17,0.268951,0.294134,0.255654,0.287724,0.287724,8667523
2017-09-18,0.287723,0.320925,0.280961,0.301855,0.301855,13401900
2017-09-19,0.299224,0.299224,0.260023,0.260023,0.260023,5009509
2017-09-20,0.260456,0.284418,0.252134,0.275703,0.275703,4092199
2017-09-21,0.274561,0.279017,0.233746,0.249806,0.249806,5549852
2017-09-22,0.248797,0.253549,0.228585,0.242371,0.242371,3054637
2017-09-23,0.241742,0.263036,0.237006,0.260885,0.260885,2558135
2017-09-24,0.261241,0.264829,0.244758,0.244758,0.244758,3097129
2017-09-25,0.244929,0.268922,0.244101,0.266061,0.266061,2365956
2017-09-26,0.266016,0.272989,0.260080,0.263807,0.263807,2444301
2017-09-27,0.263049,0.293133,0.256816,0.290024,0.290024,3330047
2017-09-28,0.292699,0.321021,0.291405,0.309906,0.309906,6834218
2017-09-29,0.310074,0.310174,0.275641,0.295379,0.295379,3862369
2017-09-30,0.294116,0.316041,0.293249,0.306629,0.306629,3161717
2017-10-01,0.306794,0.323013,0.305028,0.318817,0.318817,3458594
2017-10-02,0.316353,0.323948,0.312624,0.320027,0.320027,3149953
2017-10-03,0.319136,0.340213,0.311432,0.331671,0.331671,7917909
2017-10-04,0.329411,0.346913,0.303678,0.303874,0.303874,6957203
2017-10-05,0.306206,0.311832,0.280300,0.292195,0.292195,5795540
2017-10-06,0.290444,0.302081,0.286437,0.291721,0.291721,3313401
2017-10-07,0.291090,0.292094,0.258450,0.268501,0.268501,4726471
2017-10-08,0.267866,0.274452,0.233391,0.241181,0.241181,4703807
2017-10-09,0.242170,0.248722,0.212233,0.237877,0.237877,3982517
2017-10-10,0.240194,0.255908,0.226050,0.243840,0.243840,3363507
2017-10-11,0.243892,0.253710,0.237372,0.239913,0.239913,3559144
2017-10-12,0.240303,0.270183,0.219368,0.237609,0.237609,6043411
2017-10-13,0.238977,0.243413,0.202630,0.217891,0.217891,5334898
2017-10-14,0.217839,0.228144,0.211038,0.218672,0.218672,1777518
2017-10-15,0.219829,0.219829,0.190275,0.197984,0.197984,2587620
2017-10-16,0.198300,0.233708,0.177473,0.221367,0.221367,5536444
2017-10-17,0.220452,0.246337,0.201875,0.206639,0.206639,5006969
2017-10-18,0.206829,0.206813,0.190317,0.202463,0.202463,2173883
2017-10-19,0.202935,0.208840,0.187844,0.191789,0.191789,2213020
2017-10-20,0.191829,0.208910,0.191835,0.193033,0.193033,2477280
2017-10-21,0.191564,0.194285,0.168712,0.180513,0.180513,2841039
2017-10-22,0.181426,0.193751,0.174145,0.179938,0.179938,1656318
2017-10-23,0.179429,0.180761,0.165183,0.178386,0.178386,1726750
2017-10-24,0.176444,0.230975,0.171548,0.199891,0.199891,4131759
2017-10-25,0.199945,0.204058,0.186616,0.197473,0.197473,2592273
2017-10-26,0.196361,0.202035,0.187601,0.189331,0.189331,2137215
2017-10-27,0.189504,0.190849,0.181920,0.182454,0.182454,1672711
2017-10-28,0.183705,0.201144,0.181052,0.199354,0.199354,2601608
2017-10-29,0.198580,0.201052,0.183572,0.187102,0.187102,2844641
2017-10-30,0.187458,0.192398,0.182829,0.188244,0.188244,1597492
2017-10-31,0.188026,0.214527,0.186922,0.199702,0.199702,4351462
2017-11-01,0.198211,0.207555,0.177551,0.178308,0.178308,3384195
2017-11-02,0.179723,0.221805,0.164085,0.213819,0.213819,6784111
2017-11-03,0.209647,0.212713,0.163080,0.187345,0.187345,4361500
2017-11-04,0.186896,0.186896,0.175859,0.180805,0.180805,2018226
2017-11-05,0.180301,0.184843,0.177097,0.179547,0.179547,1488550
2017-11-06,0.179898,0.181749,0.173274,0.175238,0.175238,1990109
2017-11-07,0.175476,0.185899,0.175425,0.181079,0.181079,1499792
2017-11-08,0.180838,0.198368,0.178301,0.189888,0.189888,2927231
2017-11-09,0.190418,0.211856,0.189989,0.203202,0.203202,2872928
2017-11-10,0.202896,0.204339,0.170724,0.177076,0.177076,2050213
2017-11-11,0.177189,0.184635,0.165550,0.173916,0.173916,1615622
2017-11-12,0.175000,0.175000,0.147039,0.158528,0.158528,1967016
2017-11-13,0.158229,0.192960,0.157145,0.182712,0.182712,2733716
2017-11-14,0.183613,0.191688,0.171941,0.188055,0.188055,3572179
2017-11-15,0.185589,0.190873,0.176378,0.183217,0.183217,3096189
2017-11-16,0.184182,0.219523,0.177890,0.213272,0.213272,8285389
2017-11-17,0.212320,0.230573,0.197735,0.204978,0.204978,6784981
2017-11-18,0.206007,0.211331,0.198587,0.207335,0.207335,3951054
2017-11-19,0.208557,0.210310,0.202121,0.206425,0.206425,3140719
2017-11-20,0.204598,0.208313,0.199767,0.202057,0.202057,3793902
2017-11-21,0.202126,0.213953,0.195819,0.197570,0.197570,3547601
2017-11-22,0.197728,0.213214,0.197275,0.212498,0.212498,3920450
2017-11-23,0.212078,0.213313,0.199588,0.201143,0.201143,3926543
2017-11-24,0.201526,0.204999,0.196454,0.203749,0.203749,4357522
2017-11-25,0.203507,0.210822,0.197982,0.210822,0.210822,4814156
2017-11-26,0.211290,0.227957,0.210314,0.227942,0.227942,5158807
2017-11-27,0.227920,0.241065,0.224092,0.238094,0.238094,5318299
2017-11-28,0.238101,0.250728,0.236675,0.250406,0.250406,5792916
2017-11-29,0.250246,0.265313,0.192577,0.194786,0.194786,7612670
2017-11-30,0.199815,0.224855,0.180891,0.205722,0.205722,4371973
2017-12-01,0.205578,0.226736,0.198239,0.224276,0.224276,3953575
2017-12-02,0.224705,0.224705,0.212137,0.214521,0.214521,3962158
2017-12-03,0.215712,0.228186,0.203367,0.216499,0.216499,4826203
2017-12-04,0.216198,0.259903,0.215030,0.243956,0.243956,9082981
2017-12-05,0.243637,0.287899,0.236817,0.285306,0.285306,12380100
2017-12-06,0.284530,0.291225,0.245012,0.263422,0.263422,13587426
2017-12-07,0.261522,0.267455,0.216585,0.223574,0.223574,11249000
2017-12-08,0.224894,0.243526,0.217363,0.238915,0.238915,7583804
2017-12-09,0.238082,0.256204,0.224640,0.238012,0.238012,6239262
2017-12-10,0.237516,0.237516,0.199064,0.225175,0.225175,6346139
2017-12-11,0.225536,0.303111,0.224980,0.270969,0.270969,19001167
2017-12-12,0.273884,0.349725,0.261485,0.316294,0.316294,39513510
2017-12-13,0.315308,0.327187,0.286768,0.306184,0.306184,14944481
2017-12-14,0.303998,0.318833,0.288104,0.307313,0.307313,17027406
2017-12-15,0.307588,0.311165,0.271425,0.302967,0.302967,12469109
2017-12-16,0.305506,0.348861,0.305119,0.348262,0.348262,15862143
2017-12-17,0.347943,0.452506,0.346040,0.400842,0.400842,33356019
2017-12-18,0.401961,0.561992,0.398243,0.508897,0.508897,42183820
2017-12-19,0.508309,0.536272,0.460832,0.483715,0.483715,27847208
2017-12-20,0.484351,0.483987,0.410939,0.483255,0.483255,21769832
2017-12-21,0.485656,0.528663,0.446739,0.471637,0.471637,26782148
2017-12-22,0.472512,0.477395,0.280712,0.384310,0.384310,17243144
2017-12-23,0.387854,0.462692,0.387854,0.417109,0.417109,12683337
2017-12-24,0.421602,0.474819,0.366055,0.474819,0.474819,12634764
2017-12-25,0.475166,0.587675,0.450776,0.496833,0.496833,34621853
2017-12-26,0.495649,0.572557,0.432870,0.513670,0.513670,28017463
2017-12-27,0.516901,0.573815,0.481283,0.514178,0.514178,34786994
2017-12-28,0.511718,0.511637,0.417133,0.479634,0.479634,20510352
2017-12-29,0.483245,0.504027,0.449695,0.480031,0.480031,16630441
2017-12-30,0.476966,0.476966,0.406204,0.445138,0.445138,18782617
2017-12-31,0.441292,0.544029,0.435604,0.518428,0.518428,23261916
2018-01-01,0.519665,0.617314,0.492134,0.597115,0.597115,29587364
2018-01-02,0.595091,0.785733,0.595091,0.704519,0.704519,76927680
2018-01-03,0.707522,0.848724,0.641569,0.816824,0.816824,66971717
2018-01-04,0.809215,0.857482,0.759419,0.792022,0.792022,62341836
2018-01-05,0.779663,0.829727,0.650494,0.685849,0.685849,57860641
2018-01-06,0.689825,0.929708,0.686096,0.823574,0.823574,64409365
2018-01-07,0.821765,1.043898,0.821765,0.939678,0.939678,97699471
2018-01-08,0.942391,1.146578,0.729656,1.053020,1.053020,88830069
2018-01-09,1.059878,1.221955,1.014326,1.112633,1.112633,108470910
2018-01-10,1.118822,1.118553,0.918881,1.005206,1.005206,60643899
2018-01-11,1.002742,1.003382,0.778167,0.817946,0.817946,42724187
2018-01-12,0.834606,0.961351,0.795523,0.924001,0.924001,40426538
2018-01-13,0.925204,0.984304,0.914050,0.951299,0.951299,36363202
2018-01-14,0.953735,0.953735,0.797273,0.825366,0.825366,33576039
2018-01-15,0.823245,0.905816,0.758560,0.856996,0.856996,35866959
2018-01-16,0.859289,0.859289,0.456028,0.601041,0.601041,33983861
2018-01-17,0.596829,0.731888,0.438320,0.731888,0.731888,32764762
2018-01-18,0.738108,0.823415,0.705593,0.734572,0.734572,42168884
2018-01-19,0.728192,0.788242,0.692292,0.741061,0.741061,23688635
2018-01-20,0.746991,0.845033,0.746115,0.814824,0.814824,18238061
2018-01-21,0.816115,0.816115,0.652945,0.693525,0.693525,12821595
2018-01-22,0.699020,0.717520,0.576801,0.637084,0.637084,20698629
2018-01-23,0.640523,0.717671,0.589129,0.717671,0.717671,21244947
2018-01-24,0.715373,0.771499,0.651182,0.670546,0.670546,43941759
2018-01-25,0.679973,0.702802,0.665557,0.687053,0.687053,24750696
2018-01-26,0.686465,0.695710,0.612210,0.687806,0.687806,20263844
2018-01-27,0.686807,0.818311,0.676177,0.814988,0.814988,37748276
2018-01-28,0.814624,0.814624,0.759908,0.800405,0.800405,31556864
2018-01-29,0.797614,0.809171,0.732141,0.748872,0.748872,24636054
2018-01-30,0.749110,0.750239,0.625479,0.628282,0.628282,20777937
2018-01-31,0.628420,0.649112,0.595071,0.635990,0.635990,21535701
2018-02-01,0.638841,0.653111,0.518488,0.566340,0.566340,16913802
2018-02-02,0.565974,0.566251,0.402534,0.516970,0.516970,8715169
2018-02-03,0.519610,0.578856,0.476525,0.557171,0.557171,10644797
2018-02-04,0.555391,0.571382,0.443303,0.479297,0.479297,9966989
2018-02-05,0.474711,0.483823,0.350709,0.369685,0.369685,9476028
2018-02-06,0.370372,0.483094,0.289705,0.446558,0.446558,11556675
2018-02-07,0.445012,0.481708,0.397959,0.428094,0.428094,9688417
2018-02-08,0.427622,0.495532,0.427690,0.469264,0.469264,7209506
2018-02-09,0.471179,0.503350,0.448099,0.486679,0.486679,5601075
2018-02-10,0.486978,0.512316,0.432338,0.454331,0.454331,5571690
2018-02-11,0.453455,0.453455,0.404971,0.419995,0.419995,3542590
2018-02-12,0.422134,0.489147,0.422066,0.478455,0.478455,4640217
2018-02-13,0.478068,0.480210,0.428324,0.437499,0.437499,4195203
2018-02-14,0.437461,0.503948,0.435403,0.494118,0.494118,5717333
2018-02-15,0.492736,0.536843,0.492318,0.517347,0.517347,6821021
2018-02-16,0.516299,0.550907,0.514817,0.546544,0.546544,6229479
2018-02-17,0.548208,0.604728,0.542332,0.601224,0.601224,6771114
2018-02-18,0.603669,0.603669,0.521828,0.533128,0.533128,6174287
2018-02-19,0.530210,0.548846,0.514768,0.534921,0.534921,5470709
2018-02-20,0.535553,0.552796,0.491176,0.495492,0.495492,7027594
2018-02-21,0.495115,0.512976,0.460427,0.461833,0.461833,5510565
2018-02-22,0.461807,0.479745,0.427673,0.434636,0.434636,4538669
2018-02-23,0.433673,0.463599,0.425580,0.453762,0.453762,3540002
2018-02-24,0.451939,0.460240,0.420388,0.428962,0.428962,4359581
2018-02-25,0.427410,0.477879,0.427410,0.451168,0.451168,7325165
2018-02-26,0.451190,0.471477,0.441020,0.463573,0.463573,3360555
2018-02-27,0.465295,0.481423,0.455219,0.466715,0.466715,4476669
2018-02-28,0.465968,0.478227,0.435660,0.436330,0.436330,4083930
2018-03-01,0.436189,0.518122,0.421424,0.481083,0.481083,14257807
2018-03-02,0.479439,0.540106,0.474186,0.522433,0.522433,16860907
2018-03-03,0.521277,0.523477,0.480389,0.488378,0.488378,6462515
2018-03-04,0.487794,0.488985,0.473545,0.485658,0.485658,4198404
2018-03-05,0.485318,0.505404,0.482154,0.487341,0.487341,5214145
2018-03-06,0.487438,0.487588,0.430863,0.437996,0.437996,4080769
2018-03-07,0.436957,0.447606,0.360975,0.387066,0.387066,6375315
2018-03-08,0.385247,0.400455,0.346488,0.349763,0.349763,4149623
2018-03-09,0.347378,0.349665,0.295223,0.332749,0.332749,6472378
2018-03-10,0.331499,0.380140,0.331499,0.334425,0.334425,5466867
2018-03-11,0.332984,0.359497,0.322328,0.349613,0.349613,3310392
2018-03-12,0.348514,0.359023,0.328318,0.336123,0.336123,8929326
2018-03-13,0.335159,0.343239,0.318202,0.319558,0.319558,5459962
2018-03-14,0.319549,0.325496,0.279334,0.286500,0.286500,6018439
2018-03-15,0.286764,0.291433,0.242137,0.255742,0.255742,9304614
2018-03-16,0.256844,0.268315,0.249711,0.258865,0.258865,5746746
2018-03-17,0.260074,0.264225,0.244336,0.248961,0.248961,6060483
2018-03-18,0.248355,0.248677,0.205415,0.247729,0.247729,6710581
2018-03-19,0.247509,0.269680,0.241925,0.267028,0.267028,5742984
2018-03-20,0.269683,0.289201,0.256198,0.276655,0.276655,6202514
2018-03-21,0.277272,0.293248,0.265917,0.268391,0.268391,6570563
2018-03-22,0.268082,0.281084,0.248644,0.268437,0.268437,4944683
2018-03-23,0.269090,0.273064,0.250768,0.273064,0.273064,6489031
2018-03-24,0.276198,0.303206,0.272640,0.277138,0.277138,7007259
2018-03-25,0.273706,0.285871,0.263449,0.271731,0.271731,5272508
2018-03-26,0.272457,0.300220,0.237924,0.278385,0.278385,15214510
2018-03-27,0.278259,0.336225,0.264931,0.291226,0.291226,26355700
2018-03-28,0.288898,0.300336,0.281837,0.288961,0.288961,9459172
2018-03-29,0.288327,0.290236,0.239827,0.243332,0.243332,6197358
2018-03-30,0.242754,0.245461,0.228045,0.239714,0.239714,6326673
2018-03-31,0.239610,0.252494,0.239610,0.251806,0.251806,5180551
2018-04-01,0.252165,0.255221,0.225328,0.240004,0.240004,5769575
2018-04-02,0.240986,0.258504,0.239119,0.257609,0.257609,6231337
2018-04-03,0.257581,0.289379,0.257401,0.270934,0.270934,13266759
2018-04-04,0.270718,0.270992,0.240002,0.240150,0.240150,5533832
2018-04-05,0.239589,0.269860,0.230958,0.237254,0.237254,9054146
2018-04-06,0.236896,0.241158,0.228988,0.230224,0.230224,5421296
2018-04-07,0.230427,0.251604,0.230196,0.248760,0.248760,5969919
2018-04-08,0.249286,0.259072,0.248624,0.255629,0.255629,5398669
2018-04-09,0.254869,0.258443,0.233606,0.237535,0.237535,5698549
2018-04-10,0.238194,0.250496,0.232454,0.250496,0.250496,6561147
2018-04-11,0.250509,0.264227,0.248232,0.262736,0.262736,6037961
2018-04-12,0.262057,0.293806,0.250806,0.293715,0.293715,7460090
2018-04-13,0.294882,0.326621,0.285903,0.305143,0.305143,9597290
2018-04-14,0.305428,0.329240,0.303962,0.324359,0.324359,6342446
2018-04-15,0.324146,0.336326,0.324146,0.336326,0.336326,6299206
2018-04-16,0.337066,0.345115,0.327019,0.341430,0.341430,9489241
2018-04-17,0.341600,0.353568,0.334608,0.345286,0.345286,8900181
2018-04-18,0.345128,0.508842,0.344990,0.456763,0.456763,61289255
2018-04-19,0.457617,0.507110,0.445918,0.486572,0.486572,34542267
2018-04-20,0.485613,0.532723,0.472104,0.520341,0.520341,21167818
2018-04-21,0.517377,0.527066,0.479951,0.525041,0.525041,10982185
2018-04-22,0.526841,0.566842,0.511886,0.543128,0.543128,13584938
2018-04-23,0.541238,0.560060,0.538942,0.559729,0.559729,9434981
2018-04-24,0.559105,0.602071,0.559192,0.587032,0.587032,13786812
2018-04-25,0.586872,0.587720,0.489872,0.518418,0.518418,14057541
2018-04-26,0.522911,0.565893,0.512289,0.565271,0.565271,9660243
2018-04-27,0.566159,0.575768,0.534213,0.536299,0.536299,7418769
2018-04-28,0.533425,0.604776,0.533059,0.565470,0.565470,16393956
2018-04-29,0.564541,0.597231,0.557762,0.597231,0.597231,9766245
2018-04-30,0.597177,0.644709,0.570873,0.615574,0.615574,16308830
2018-05-01,0.616191,0.654401,0.567634,0.646472,0.646472,18699321
2018-05-02,0.647468,0.670448,0.630454,0.632975,0.632975,16426095
2018-05-03,0.632419,0.665355,0.628040,0.631435,0.631435,19281372
2018-05-04,0.629871,0.643934,0.614970,0.619867,0.619867,8853878
2018-05-05,0.619174,0.626547,0.569381,0.578964,0.578964,13349259
2018-05-06,0.579346,0.582961,0.538963,0.562356,0.562356,7735159
2018-05-07,0.562775,0.564920,0.492388,0.522759,0.522759,8939008
2018-05-08,0.525620,0.542491,0.494222,0.507093,0.507093,7912805
2018-05-09,0.507001,0.507566,0.471504,0.487302,0.487302,7205839
2018-05-10,0.486417,0.503040,0.466501,0.489341,0.489341,10927008
2018-05-11,0.487026,0.487026,0.404645,0.445406,0.445406,9715204
2018-05-12,0.444374,0.469506,0.422585,0.465154,0.465154,6739107
2018-05-13,0.468302,0.501299,0.454632,0.497722,0.497722,6256158
2018-05-14,0.498354,0.529584,0.469198,0.517989,0.517989,7732523
2018-05-15,0.516808,0.521176,0.471658,0.479388,0.479388,6003578
2018-05-16,0.480364,0.524158,0.443082,0.501298,0.501298,13901123
2018-05-17,0.501606,0.537358,0.456550,0.459234,0.459234,11482211
2018-05-18,0.459238,0.473977,0.445103,0.465835,0.465835,4693245
2018-05-19,0.466337,0.467582,0.445465,0.448268,0.448268,3567746
2018-05-20,0.448707,0.458557,0.443348,0.452316,0.452316,2581748
2018-05-21,0.452838,0.459731,0.440581,0.440053,0.440053,3127270
2018-05-22,0.440019,0.441384,0.394858,0.395910,0.395910,3553100
2018-05-23,0.395678,0.403736,0.349227,0.381976,0.381976,7439243
2018-05-24,0.382661,0.417339,0.362115,0.401364,0.401364,7116720
2018-05-25,0.402034,0.403093,0.371624,0.377426,0.377426,2627311
2018-05-26,0.377181,0.382123,0.367101,0.367748,0.367748,2218062
2018-05-27,0.367470,0.368364,0.359861,0.364030,0.364030,1870101
2018-05-28,0.363960,0.365555,0.325114,0.325114,0.325114,2942721
2018-05-29,0.325210,0.368869,0.319696,0.366901,0.366901,3963026
2018-05-30,0.366545,0.375577,0.339354,0.343626,0.343626,2955901
2018-05-31,0.343575,0.365115,0.341031,0.359499,0.359499,3067210
2018-06-01,0.359834,0.362730,0.348702,0.360502,0.360502,2388122
2018-06-02,0.359975,0.385823,0.354154,0.379326,0.379326,4164253
2018-06-03,0.377535,0.394053,0.375405,0.383196,0.383196,3098499
2018-06-04,0.381364,0.384396,0.360360,0.364168,0.364168,2447822
2018-06-05,0.364160,0.367164,0.345029,0.360963,0.360963,3267997
2018-06-06,0.360873,0.360852,0.342973,0.350015,0.350015,2156637
2018-06-07,0.350099,0.360501,0.349669,0.359609,0.359609,2727360
2018-06-08,0.360279,0.361390,0.346909,0.351835,0.351835,2122920
2018-06-09,0.351901,0.358009,0.343307,0.343307,0.343307,2039696
2018-06-10,0.343360,0.343360,0.287566,0.295885,0.295885,3249335
2018-06-11,0.295880,0.304986,0.289133,0.303410,0.303410,2494724
2018-06-12,0.303966,0.304083,0.265220,0.270975,0.270975,3126814
2018-06-13,0.271598,0.271536,0.243108,0.253003,0.253003,2084657
2018-06-14,0.253038,0.292909,0.246466,0.287882,0.287882,3463808
2018-06-15,0.287688,0.321160,0.279984,0.311392,0.311392,5459027
2018-06-16,0.309398,0.340605,0.308686,0.319149,0.319149,9589443
2018-06-17,0.320246,0.337762,0.303596,0.304045,0.304045,4565195
2018-06-18,0.303446,0.343268,0.301516,0.339792,0.339792,5440686
2018-06-19,0.340244,0.343593,0.328678,0.339567,0.339567,4614328
2018-06-20,0.339287,0.361618,0.321253,0.350516,0.350516,4492938
2018-06-21,0.350903,0.413194,0.350983,0.411336,0.411336,10270961
2018-06-22,0.406812,0.408801,0.321522,0.330420,0.330420,9793614
2018-06-23,0.331319,0.370931,0.327506,0.366142,0.366142,6308297
2018-06-24,0.366840,0.366840,0.312583,0.341642,0.341642,4713202
2018-06-25,0.340426,0.347653,0.326826,0.329383,0.329383,4061648
2018-06-26,0.331981,0.334274,0.300182,0.300401,0.300401,3029865
2018-06-27,0.299233,0.303672,0.288980,0.298224,0.298224,2283924
2018-06-28,0.298183,0.300135,0.271567,0.272464,0.272464,2521436
2018-06-29,0.270783,0.289444,0.261609,0.286895,0.286895,2869519
2018-06-30,0.286649,0.320189,0.286459,0.319235,0.319235,3534634
2018-07-01,0.318719,0.340724,0.310496,0.338456,0.338456,3111145
2018-07-02,0.339283,0.363864,0.328391,0.358341,0.358341,4825545
2018-07-03,0.357809,0.364213,0.322361,0.327968,0.327968,4828502
2018-07-04,0.328492,0.341850,0.322391,0.328622,0.328622,3521900
2018-07-05,0.329322,0.336099,0.310603,0.317071,0.317071,3185176
2018-07-06,0.316844,0.356725,0.310763,0.343114,0.343114,5851021
2018-07-07,0.346570,0.353410,0.333059,0.351936,0.351936,4171573
2018-07-08,0.352843,0.364910,0.345431,0.359411,0.359411,3072716
2018-07-09,0.358795,0.368773,0.346278,0.347285,0.347285,3621873
2018-07-10,0.343709,0.344185,0.313100,0.319232,0.319232,3616192
2018-07-11,0.319583,0.361288,0.319405,0.354755,0.354755,5924647
2018-07-12,0.354747,0.356079,0.331460,0.353253,0.353253,6277374
2018-07-13,0.354337,0.448814,0.349223,0.442071,0.442071,22083924
2018-07-14,0.440084,0.453089,0.405082,0.418570,0.418570,20534937
2018-07-15,0.417821,0.450386,0.405647,0.417266,0.417266,11096007
2018-07-16,0.420038,0.474431,0.417380,0.469256,0.469256,12344148
2018-07-17,0.467375,0.502486,0.459543,0.473540,0.473540,20950913
2018-07-18,0.476201,0.511643,0.468658,0.469479,0.469479,17899920
2018-07-19,0.469140,0.490921,0.447988,0.449881,0.449881,10360014
2018-07-20,0.449978,0.450425,0.397464,0.413761,0.413761,9208940
2018-07-21,0.415692,0.444022,0.400265,0.431114,0.431114,8039008
2018-07-22,0.430324,0.458774,0.424986,0.430652,0.430652,8030843
2018-07-23,0.430151,0.553999,0.426284,0.457855,0.457855,119103678
2018-07-24,0.459469,0.538477,0.447781,0.457167,0.457167,54741347
2018-07-25,0.455296,0.467306,0.416396,0.431035,0.431035,22054298
2018-07-26,0.431979,0.441963,0.389643,0.398488,0.398488,8545698
2018-07-27,0.398756,0.431678,0.390948,0.422051,0.422051,12932328
2018-07-28,0.423841,0.427846,0.417758,0.423539,0.423539,5069990
2018-07-29,0.423881,0.428600,0.408894,0.411490,0.411490,4672718
2018-07-30,0.411916,0.411884,0.378534,0.395581,0.395581,4112076
2018-07-31,0.394554,0.394752,0.358293,0.360784,0.360784,4897201
2018-08-01,0.360104,0.369475,0.346703,0.368483,0.368483,4594184
2018-08-02,0.369590,0.382472,0.343136,0.345008,0.345008,4683604
2018-08-03,0.343536,0.351698,0.324850,0.344764,0.344764,4919101
2018-08-04,0.345408,0.349825,0.320354,0.324713,0.324713,3492278
2018-08-05,0.324777,0.332706,0.319697,0.330368,0.330368,3218739
2018-08-06,0.330788,0.353171,0.330762,0.350583,0.350583,5015538
2018-08-07,0.350095,0.394044,0.342387,0.347619,0.347619,11434837
2018-08-08,0.347489,0.347302,0.278778,0.287492,0.287492,9533162
2018-08-09,0.288449,0.325794,0.286461,0.322444,0.322444,4939358
2018-08-10,0.320961,0.324984,0.282322,0.291474,0.291474,4532787
2018-08-11,0.291942,0.299789,0.262485,0.289847,0.289847,8713725
2018-08-12,0.287844,0.288737,0.274766,0.277357,0.277357,3141348
2018-08-13,0.277890,0.293489,0.247440,0.248831,0.248831,6482932
2018-08-14,0.244411,0.247441,0.205731,0.247441,0.247441,7510947
2018-08-15,0.249376,0.271324,0.245668,0.246475,0.246475,6526477
2018-08-16,0.246160,0.270415,0.240956,0.257371,0.257371,5188356
2018-08-17,0.257948,0.297149,0.257530,0.295348,0.295348,5209871
2018-08-18,0.296967,0.299197,0.257559,0.270295,0.270295,3982310
2018-08-19,0.270241,0.300830,0.266296,0.288416,0.288416,4629297
2018-08-20,0.289350,0.297209,0.255044,0.255104,0.255104,3710649
2018-08-21,0.253555,0.279087,0.252843,0.278376,0.278376,4668348
2018-08-22,0.278250,0.290286,0.250061,0.256559,0.256559,5192442
2018-08-23,0.255871,0.273868,0.255026,0.272885,0.272885,5941668
2018-08-24,0.275291,0.276317,0.265659,0.276081,0.276081,5816815
2018-08-25,0.275907,0.278033,0.269273,0.276715,0.276715,4784238
2018-08-26,0.276715,0.278284,0.265448,0.271914,0.271914,4658763
2018-08-27,0.272371,0.289323,0.270258,0.288816,0.288816,6825756
2018-08-28,0.289825,0.304591,0.289404,0.301724,0.301724,8936609
2018-08-29,0.301837,0.301861,0.282163,0.289799,0.289799,7456098
2018-08-30,0.289883,0.290335,0.268781,0.279114,0.279114,8365430
2018-08-31,0.279738,0.291651,0.275929,0.286224,0.286224,7132400
2018-09-01,0.284772,0.304436,0.284599,0.296680,0.296680,4623198
2018-09-02,0.296963,0.306940,0.292586,0.302615,0.302615,4264481
